frame.number|frame.interface_name|frame.time_epoch|_ws.col.ipsrc|_ws.col.ipdst|ip.src_host|ip.dst_host|tcp.stream|tcp.srcport|tcp.dstport|tcp.window_size|tcp.flags|tcp.option_kind|tcp.seq|tcp.len|tcp.ack|tcp.options.timestamp.tsval|tcp.options.timestamp.tsecr|mptcp.expected_token|mptcp.stream|tcp.options.mptcp.sendkey|tcp.options.mptcp.recvkey|tcp.options.mptcp.recvtok|tcp.options.mptcp.datafin.flag|tcp.options.mptcp.version|tcp.options.mptcp.subtype|tcp.options.mptcp.rawdataseqno|tcp.options.mptcp.rawdataack|tcp.options.mptcp.subflowseqno|tcp.options.mptcp.datalvllen|tcp.options.mptcp.addrid|mptcp.rawdsn64|mptcp.ack|mptcp.dsn|mptcp.related_mapping|mptcp.reinjection_of|mptcp.reinjected_in
3841|any|1529916759.187145009|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908401801|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3842|any|1529916759.189553255|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2532305|2856|1|908401436|62||1||||0||2||3485921993||||6246007917521169647|1|4205766|3833||
3843|any|1529916759.200735744|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908401813|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3844|any|1529916759.200735162|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2535161|2856|1|908401436|62||1||||0||2||3485921993||||6246007917521172503|1|4208622|3833||
3845|any|1529916759.212154932|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908401824|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3846|any|1529916759.212157759|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2538017|2856|1|908401436|62||1||||0||2||3485921993||||6246007917521175359|1|4211478|3833||
3847|any|1529916759.222604302|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908401836|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3848|any|1529916759.224906371|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2540873|2856|1|908401436|62||1||||0||2||3485921993||||6246007917521178215|1|4214334|3833||
3849|any|1529916759.235020008|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908401849|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3850|any|1529916759.235461075|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2543729|2856|1|908401436|62||1||||0||2||3485921993||||6246007917521181071|1|4217190|3833||
3851|any|1529916759.245718171|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908401859|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3852|any|1529916759.248557599|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2546585|2856|1|908401436|62||1||||0||2||3485921993||||6246007917521183927|1|4220046|3833||
3853|any|1529916759.258582921|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908401872|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3854|any|1529916759.260787026|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2549441|2856|1|908401436|62||1||||0||2||3485921993||||6246007917521186783|1|4222902|3833||
3855|any|1529916759.270804350|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908401884|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3856|any|1529916759.272611824|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2552297|2856|1|908401436|62||1||||0||2||3485921993||||6246007917521189639|1|4225758|3833||
3857|any|1529916759.284583336|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908401896|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3858|any|1529916759.286760433|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2555153|2856|1|908401436|62||1||||0||2||3485921993||||6246007917521192495|1|4228614|3833||
3859|any|1529916759.296852259|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908401910|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3860|any|1529916759.296851591|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2558009|2856|1|908401436|62||1||||0||2||3485921993||||6246007917521195351|1|4231470|3833||
3861|any|1529916759.307274263|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908401920|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3862|any|1529916759.308590669|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2560865|2856|1|908401436|62||1||||0||2||3485921993||||6246007917521198207|1|4234326|3833||
3863|any|1529916759.318605902|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908401932|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3864|any|1529916759.320789223|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2563721|2856|1|908401436|62||1||||0||2||3485921993||||6246007917521201063|1|4237182|3833||
3865|any|1529916759.330803055|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908401944|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3866|any|1529916759.331666233|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2566577|2856|1|908401436|62||1||||0||2||3485921993||||6246007917521203919|1|4240038|3833||
3867|any|1529916759.342602909|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908401955|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3868|any|1529916759.344811861|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2569433|2856|1|908401436|62||1||||0||2||3485921993||||6246007917521206775|1|4242894|3833||
3869|any|1529916759.354828804|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908401968|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3870|any|1529916759.358607771|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2575145|2856|1|908401436|62||1||||0||2||3485921993||||6246007917521212487|1|4248606|3833||
3871|any|1529916759.367743681|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2578001|2856|1|908401436|62||1||||0||2||3485921993||||6246007917521215343|1|4251462|3833||
3872|any|1529916759.369989053|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908401982|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3873|any|1529916759.377767047|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908401991|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3874|any|1529916759.379785563|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2580857|2856|1|908401436|62||1||||0||2||3485921993||||6246007917521218199|1|4254318|3833||
3875|any|1529916759.389800901|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402003|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3876|any|1529916759.394680004|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2583713|1428|1|908401436|62||1||||0||2||3485921993||||6246007917521221055|1|4257174|3833||
3877|any|1529916759.397680354|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30,1,1|2585141|2856|1|908401438|62||1||||0||2|3022076755|3485921993|2585141|64260||6246007917521222483|1|4258602|3877||
3878|any|1529916759.404749949|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402018|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3879|any|1529916759.407694782|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402021|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3880|any|1529916759.409792527|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2587997|2856|1|908401438|62||1||||0||2||3485921993||||6246007917521225339|1|4261458|3877||
3881|any|1529916759.421556444|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402033|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3882|any|1529916759.421836183|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2590853|2856|1|908401438|62||1||||0||2||3485921993||||6246007917521228195|1|4264314|3877||
3883|any|1529916759.431875258|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402045|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3884|any|1529916759.435536674|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2593709|2856|1|908401438|62||1||||0||2||3485921993||||6246007917521231051|1|4267170|3877||
3885|any|1529916759.445641823|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402059|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3886|any|1529916759.445843115|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2596565|2856|1|908401438|62||1||||0||2||3485921993||||6246007917521233907|1|4270026|3877||
3887|any|1529916759.455886668|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402069|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3888|any|1529916759.457853758|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2599421|2856|1|908401438|62||1||||0||2||3485921993||||6246007917521236763|1|4272882|3877||
3889|any|1529916759.467868604|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402081|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3890|any|1529916759.473594541|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2602277|2856|1|908401438|62||1||||0||2||3485921993||||6246007917521239619|1|4275738|3877||
3891|any|1529916759.483765803|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402097|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3892|any|1529916759.483765166|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2605133|2856|1|908401438|62||1||||0||2||3485921993||||6246007917521242475|1|4278594|3877||
3893|any|1529916759.493975792|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402107|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3894|any|1529916759.495654074|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2607989|2856|1|908401438|62||1||||0||2||3485921993||||6246007917521245331|1|4281450|3877||
3895|any|1529916759.505695853|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402119|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3896|any|1529916759.507174359|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2610845|2856|1|908401438|62||1||||0||2||3485921993||||6246007917521248187|1|4284306|3877||
3897|any|1529916759.517214596|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402131|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3898|any|1529916759.519039422|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2613701|2856|1|908401438|62||1||||0||2||3485921993||||6246007917521251043|1|4287162|3877||
3899|any|1529916759.529572789|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402143|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3900|any|1529916759.531756826|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2616557|2856|1|908401438|62||1||||0||2||3485921993||||6246007917521253899|1|4290018|3877||
3901|any|1529916759.542799179|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402155|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3902|any|1529916759.543988431|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2619413|2856|1|908401438|62||1||||0||2||3485921993||||6246007917521256755|1|4292874|3877||
3903|any|1529916759.553981611|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2622269|2856|1|908401438|62||1||||0||2||3485921993||||6246007917521259611|1|4295730|3877||
3904|any|1529916759.554004941|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402167|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3905|any|1529916759.564012758|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402177|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3906|any|1529916759.566036867|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2625125|2856|1|908401438|62||1||||0||2||3485921993||||6246007917521262467|1|4298586|3877||
3907|any|1529916759.576682923|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402190|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3908|any|1529916759.579582593|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2627981|2856|1|908401438|62||1||||0||2||3485921993||||6246007917521265323|1|4301442|3877||
3909|any|1529916759.589625360|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402203|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3910|any|1529916759.590803626|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2630837|2856|1|908401438|62||1||||0||2||3485921993||||6246007917521268179|1|4304298|3877||
3911|any|1529916759.600970727|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402214|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3912|any|1529916759.602847176|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2633693|2856|1|908401438|62||1||||0||2||3485921993||||6246007917521271035|1|4307154|3877||
3913|any|1529916759.612868612|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402226|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3914|any|1529916759.615573983|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2636549|2856|1|908401438|62||1||||0||2||3485921993||||6246007917521273891|1|4310010|3877||
3915|any|1529916759.627371917|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402239|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3916|any|1529916759.627377032|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2639405|2856|1|908401438|62||1||||0||2||3485921993||||6246007917521276747|1|4312866|3877||
3917|any|1529916759.638810398|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402251|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3918|any|1529916759.638813520|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2642261|2856|1|908401438|62||1||||0||2||3485921993||||6246007917521279603|1|4315722|3877||
3919|any|1529916759.648870742|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402262|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3920|any|1529916759.650687788|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2645117|2856|1|908401438|62||1||||0||2||3485921993||||6246007917521282459|1|4318578|3877||
3921|any|1529916759.660737336|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402274|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3922|any|1529916759.662319029|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2647973|1428|1|908401438|62||1||||0||2||3485921993||||6246007917521285315|1|4321434|3877||
3923|any|1529916759.670468968|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000018|1,1,8,30,1,1|2649401|2552|1|908401442|62||1||||0||2|3022141015|3485921993|2649401|2552||6246007917521286743|1|4322862|3923||
3924|any|1529916759.672339284|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402286|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3925|any|1529916759.680581212|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402294|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3926|any|1529916759.680580250|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30,1,1|2651953|2856|1|908401447|62||1||||0||2|3022143567|3485921993|2651953|64260||6246007917521289295|1|4325414|3926||
3927|any|1529916759.691803661|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402304|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3928|any|1529916759.695166309|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2654809|2856|1|908401447|62||1||||0||2||3485921993||||6246007917521292151|1|4328270|3926||
3929|any|1529916759.703195064|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2657665|2856|1|908401447|62||1||||0||2||3485921993||||6246007917521295007|1|4331126|3926||
3930|any|1529916759.705186546|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402319|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3931|any|1529916759.713299682|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402327|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3932|any|1529916759.715204326|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2660521|2856|1|908401447|62||1||||0||2||3485921993||||6246007917521297863|1|4333982|3926||
3933|any|1529916759.725284276|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402339|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3934|any|1529916759.727224073|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2663377|2856|1|908401447|62||1||||0||2||3485921993||||6246007917521300719|1|4336838|3926||
3935|any|1529916759.737253728|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402351|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3936|any|1529916759.741821476|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2666233|2856|1|908401447|62||1||||0||2||3485921993||||6246007917521303575|1|4339694|3926||
3937|any|1529916759.751255998|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2669089|2856|1|908401447|62||1||||0||2||3485921993||||6246007917521306431|1|4342550|3926||
3938|any|1529916759.751844990|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402365|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3939|any|1529916759.761298121|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402375|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3940|any|1529916759.763316061|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2671945|2856|1|908401447|62||1||||0||2||3485921993||||6246007917521309287|1|4345406|3926||
3941|any|1529916759.773335306|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402387|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3942|any|1529916759.775332983|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2674801|2856|1|908401447|62||1||||0||2||3485921993||||6246007917521312143|1|4348262|3926||
3943|any|1529916759.785971357|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402399|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3944|any|1529916759.787281485|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2677657|2856|1|908401447|62||1||||0||2||3485921993||||6246007917521314999|1|4351118|3926||
3945|any|1529916759.797319848|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402411|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3946|any|1529916759.799302723|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2680513|2856|1|908401447|62||1||||0||2||3485921993||||6246007917521317855|1|4353974|3926||
3947|any|1529916759.811489437|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402423|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3948|any|1529916759.811495329|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2683369|2856|1|908401447|62||1||||0||2||3485921993||||6246007917521320711|1|4356830|3926||
3949|any|1529916759.821560160|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402435|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3950|any|1529916759.823349854|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2686225|2856|1|908401447|62||1||||0||2||3485921993||||6246007917521323567|1|4359686|3926||
3951|any|1529916759.833369841|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402447|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3952|any|1529916759.835987359|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2689081|2856|1|908401447|62||1||||0||2||3485921993||||6246007917521326423|1|4362542|3926||
3953|any|1529916759.846078089|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513|908402459|137||1||||0||2||3021881423||||13300256311687443145|4063270|1|||
3954|any|1529916759.849858441|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2691937|2856|1|908401447|62||1||||0||2||3485921993||||6246007917521329279|1|4365398|3926||
