packetid|interface|reltime|abstime|ipsrc|ipdst|ipsrc_host|ipdst_host|tcpstream|sport|dport|rwnd|tcpflags|tcpoptions|tcpseq|tcplen|tcpack|expected_token|mptcpstream|recvtok
3591|any|42.851998493|1529916758.609445266|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2406945|2856|1||1|
3592|any|42.865942390|1529916758.623389163|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2409801|2856|1||1|
3593|any|42.877707207|1529916758.635153980|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2412657|2856|1||1|
3594|any|42.888766268|1529916758.646213041|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2415513|2856|1||1|
3595|any|42.899710444|1529916758.657157217|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,30|1|0|2392665||1|
3596|any|42.900227389|1529916758.657674162|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2418369|2856|1||1|
3597|any|42.907605790|1529916758.665052563|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,30|1|0|2395521||1|
3598|any|42.912793956|1529916758.670240729|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2421225|2856|1||1|
3599|any|42.920240686|1529916758.677687459|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,30|1|0|2398377||1|
3600|any|42.925669255|1529916758.683116028|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2424081|2856|1||1|
3601|any|42.928329138|1529916758.685775911|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,30|1|0|2401233||1|
3602|any|42.936134022|1529916758.693580795|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2426937|2856|1||1|
3603|any|42.943370321|1529916758.700817094|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,30|1|0|2404089||1|
3604|any|42.948171961|1529916758.705618734|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2429793|2856|1||1|
3605|any|42.955388383|1529916758.712835156|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,30|1|0|2406945||1|
3606|any|42.960228831|1529916758.717675604|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2432649|2856|1||1|
3607|any|42.965459686|1529916758.722906459|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,30|1|0|2409801||1|
3608|any|42.973249125|1529916758.730695898|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2435505|2856|1||1|
3609|any|42.979142983|1529916758.736589756|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,30|1|0|2412657||1|
3610|any|42.984590211|1529916758.742036984|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2438361|2856|1||1|
3611|any|42.990596011|1529916758.748042784|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,30|1|0|2415513||1|
3612|any|42.998863334|1529916758.756310107|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2441217|2856|1||1|
3613|any|43.009040821|1529916758.766487594|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2444073|2856|1||1|
3614|any|43.013980469|1529916758.771427242|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3615|any|43.021547569|1529916758.778994342|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2446929|2856|1||1|
3616|any|43.023943254|1529916758.781390027|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3617|any|43.032707575|1529916758.790154348|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2449785|2856|1||1|
3618|any|43.040014922|1529916758.797461695|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3619|any|43.044608664|1529916758.802055437|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2452641|1428|1||1|
3620|any|43.050060602|1529916758.807507375|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3621|any|43.050476308|1529916758.807923081|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30,1,1|2454069|2856|1||1|
3622|any|43.059266538|1529916758.816713311|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3623|any|43.062556332|1529916758.820003105|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2456925|2856|1||1|
3624|any|43.071698371|1529916758.829145144|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3625|any|43.074559760|1529916758.832006533|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2459781|2856|1||1|
3626|any|43.085301294|1529916758.842748067|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3627|any|43.086594072|1529916758.844040845|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2462637|2856|1||1|
3628|any|43.095451243|1529916758.852898016|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3629|any|43.098593125|1529916758.856039898|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2465493|2856|1||1|
3630|any|43.111361610|1529916758.868808383|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2468349|2856|1||1|
3631|any|43.110260429|1529916758.867707202|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3632|any|43.119604031|1529916758.877050804|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3633|any|43.122628781|1529916758.880075554|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2471205|2856|1||1|
3634|any|43.132198852|1529916758.889645625|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3635|any|43.135036882|1529916758.892483655|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2474061|2856|1||1|
3636|any|43.144548115|1529916758.901994888|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3637|any|43.146779831|1529916758.904226604|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2476917|2856|1||1|
3638|any|43.154908099|1529916758.912354872|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3639|any|43.158758190|1529916758.916204963|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2479773|2856|1||1|
3640|any|43.161454146|1529916758.918900919|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3641|any|43.170784972|1529916758.928231745|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2482629|2856|1||1|
3642|any|43.174658633|1529916758.932105406|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3643|any|43.184048450|1529916758.941495223|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2485485|2856|1||1|
3644|any|43.185052664|1529916758.942499437|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3645|any|43.194717281|1529916758.952164054|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2488341|2856|1||1|
3646|any|43.198360195|1529916758.955806968|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3647|any|43.206732916|1529916758.964179689|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2491197|2856|1||1|
3648|any|43.208851493|1529916758.966298266|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3649|any|43.218775900|1529916758.976222673|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2494053|2856|1||1|
3650|any|43.223071428|1529916758.980518201|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3651|any|43.232379549|1529916758.989826322|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2496909|2856|1||1|
3652|any|43.234723479|1529916758.992170252|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3653|any|43.244324032|1529916759.001770805|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2499765|2856|1||1|
3654|any|43.245078036|1529916759.002524809|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3655|any|43.255221388|1529916759.012668161|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2502621|2856|1||1|
3656|any|43.258386567|1529916759.015833340|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3657|any|43.266813239|1529916759.024260012|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2505477|2856|1||1|
3658|any|43.268989262|1529916759.026436035|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3659|any|43.278828863|1529916759.036275636|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2508333|2856|1||1|
3660|any|43.284113847|1529916759.041560620|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3661|any|43.291127232|1529916759.048574005|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2511189|2856|1||1|
3662|any|43.294339510|1529916759.051786283|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3663|any|43.303258894|1529916759.060705667|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2514045|2856|1||1|
3664|any|43.305236511|1529916759.062683284|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3665|any|43.314878569|1529916759.072325342|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2516901|1428|1||1|
3666|any|43.316825010|1529916759.074271783|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3667|any|43.322574475|1529916759.080021248|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000018|1,1,8,30,1,1|2518329|2552|1||1|
3668|any|43.329157485|1529916759.086604258|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3669|any|43.331808462|1529916759.089255235|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30,1,1|2520881|2856|1||1|
3670|any|43.345008513|1529916759.102455286|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2523737|2856|1||1|
3671|any|43.345011664|1529916759.102458437|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3672|any|43.354363528|1529916759.111810301|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3673|any|43.355909631|1529916759.113356404|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2526593|2856|1||1|
3674|any|43.365389561|1529916759.122836334|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3675|any|43.367925147|1529916759.125371920|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2529449|2856|1||1|
3676|any|43.380117031|1529916759.137563804|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2532305|2856|1||1|
3677|any|43.380115603|1529916759.137562376|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3678|any|43.389638233|1529916759.147085006|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3679|any|43.391960188|1529916759.149406961|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2535161|2856|1||1|
3680|any|43.401987681|1529916759.159434454|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3681|any|43.403973522|1529916759.161420295|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2538017|2856|1||1|
3682|any|43.414297336|1529916759.171744109|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3683|any|43.417447288|1529916759.174894061|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2540873|2856|1||1|
3684|any|43.425022453|1529916759.182469226|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3685|any|43.428005533|1529916759.185452306|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2543729|2856|1||1|
3686|any|43.434383105|1529916759.191829878|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3687|any|43.441101970|1529916759.198548743|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2546585|2856|1||1|
3688|any|43.443286963|1529916759.200733736|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3689|any|43.452152940|1529916759.209599713|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2549441|2856|1||1|
3690|any|43.456938582|1529916759.214385355|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3691|any|43.465154891|1529916759.222601664|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2552297|2856|1||1|
3692|any|43.467457820|1529916759.224904593|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3693|any|43.477220078|1529916759.234666851|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2555153|2856|1||1|
3694|any|43.479731704|1529916759.237178477|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3695|any|43.488274051|1529916759.245720824|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2558009|2856|1||1|
3696|any|43.494059275|1529916759.251506048|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3697|any|43.501133411|1529916759.258580184|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2560865|2856|1||1|
3698|any|43.504730015|1529916759.262176788|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3699|any|43.513331847|1529916759.270778620|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2563721|2856|1||1|
3700|any|43.515166424|1529916759.272613197|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3701|any|43.524132554|1529916759.281579327|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2566577|2856|1||1|
3702|any|43.529314968|1529916759.286761741|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3703|any|43.537130114|1529916759.294576887|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2569433|2856|1||1|
3704|any|43.539403457|1529916759.296850230|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3705|any|43.549824781|1529916759.307271554|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2575145|2856|1||1|
3706|any|43.551145297|1529916759.308592070|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3707|any|43.560235840|1529916759.317682613|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2578001|2856|1||1|
3708|any|43.563365840|1529916759.320812613|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3709|any|43.572303909|1529916759.329750682|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2580857|2856|1||1|
3710|any|43.578037230|1529916759.335484003|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3711|any|43.585153488|1529916759.342600261|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2583713|1428|1||1|
3712|any|43.589540913|1529916759.346987686|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3713|any|43.590224262|1529916759.347671035|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30,1,1|2585141|2856|1||1|
3714|any|43.601162550|1529916759.358609323|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3715|any|43.602335875|1529916759.359782648|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2587997|2856|1||1|
3716|any|43.611167640|1529916759.368614413|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3717|any|43.614376057|1529916759.371822830|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2590853|2856|1||1|
3718|any|43.623389078|1529916759.380835851|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3719|any|43.626735249|1529916759.384182022|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2593709|2856|1||1|
3720|any|43.637234815|1529916759.394681588|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3721|any|43.638384769|1529916759.395831542|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2596565|2856|1||1|
3722|any|43.647391482|1529916759.404838255|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3723|any|43.650396451|1529916759.407843224|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2599421|2856|1||1|
3724|any|43.664112046|1529916759.421558819|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2602277|2856|1||1|
3725|any|43.664114408|1529916759.421561181|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3726|any|43.671248348|1529916759.428695121|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3727|any|43.674431533|1529916759.431878306|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2605133|2856|1||1|
3728|any|43.682387683|1529916759.439834456|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3729|any|43.688191758|1529916759.445638531|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2607989|2856|1||1|
3730|any|43.697314998|1529916759.454761771|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3731|any|43.698462461|1529916759.455909234|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2610845|2856|1||1|
3732|any|43.700256685|1529916759.457703458|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3733|any|43.710476660|1529916759.467923433|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2613701|2856|1||1|
3734|any|43.716146357|1529916759.473593130|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3735|any|43.724133433|1529916759.481580206|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2616557|2856|1||1|
3736|any|43.726316987|1529916759.483763760|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3737|any|43.736524916|1529916759.493971689|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2619413|2856|1||1|
3738|any|43.746525009|1529916759.503971782|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2622269|2856|1||1|
3739|any|43.748449151|1529916759.505895924|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3740|any|43.758552491|1529916759.515999264|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2625125|2856|1||1|
3741|any|43.760453312|1529916759.517900085|11.0.0.2|10.0.0.1|11.0.0.2|10.0.0.1|3|5201|57491|733184|0x00000010|1,1,8,1,1,5,30|1|0|2415513||1|
3742|any|43.772123090|1529916759.529569863|10.0.0.1|11.0.0.2|10.0.0.1|11.0.0.2|3|57491|5201|117248|0x00000010|1,1,8,30|2627981|2856|1||1|
